,0
42851,1457012892
42852,1486912889
42853,1467914893
42854,1348711057
42855,1315811298
42856,1393012339
42857,1142311298
42858,1393011066
42859,1430711057
42860,1114011298
42862,1039711308
42863,1320414057
42864,1039713487
42865,1226614683
42866,1319810397
42867,1082111292
42868,1467914107
42869,1410014193
42870,1410712892
42871,1226613502
42872,1477113871
42873,1393113930
42874,1410010693
42875,1127813930
42876,1410013342
42877,1105713487
42878,1226611292
42879,1039710721
42880,1082115304
42881,1288914683
42882,1468511298
42883,1319811259
42884,1349511057
42885,1393010792
42886,1125910423
42887,1477111292
42888,1226612915
42889,1129813931
42890,1295313232
42891,1402710821
42892,1412210397
42893,1119315304
42894,1129212339
42896,1129211413
42897,1069313930
42898,1349510423
42899,1104211298
42901,1219111298
42902,1039713487
42904,1449214100
42906,1410014321
42908,1129811109
42909,1393013204
42910,1072110693
42912,1226613204
42913,1449213930
42914,1199611057
42916,1042313796
42917,1477115376
42919,1379613891
42920,1288913851
42921,1486911603
42922,1477112889
42923,1289210423
42924,1129214771
42925,1219112892
42926,1143313198
42927,1474711884
42928,1233911618
42930,1119314100
42931,1295312266
42932,1105713930
42933,1495512016
42934,1129213342
42935,1104212953
42936,1069315304
42937,1199610397
42938,1295111298
42939,1288914107
42940,1537614869
42941,1348714107
42942,1298213796
42943,1501610721
42944,1039710721
42945,1143315096
42946,1247813204
42947,1467910140
42948,1069313342
42949,1410711259
42950,1288914771
42951,1039712266
42952,1226613487
42953,1383012173
42954,1105714635
42956,1105711823
42957,1233913204
42958,1129210599
42959,1072111042
42960,1143314107
42961,1104212478
42962,1105711298
42963,1105710529
42964,1486910423
42965,1324411298
42966,1501613930
42967,1247814107
42968,1052913204
42970,1105713244
42971,1039713487
42972,1226613495
42974,1105710874
42975,1402710397
42976,1164814747
42977,1105714492
42978,1393013344
42979,1100313487
42980,1484310529
42981,1393014771
42982,1226413204
42983,1483110721
42984,1393113204
42985,1039714683
42986,1052910397
42987,1530411057
42988,1233911433
42989,1288912191
42990,1129813256
42991,1393012892
42992,1069314492
42993,1289210529
42994,1039713422
42995,1161810397
42996,1393012953
42997,1486914771
42998,1330312892
42999,1226412892
43001,1330311433
43002,1393312478
43003,1129814869
43004,1486912892
43005,1402712953
43007,1086811057
43008,1150311298
43009,1348712892
43010,1410714869
43011,1448914771
43012,1247814635
43013,1129213485
43015,1104211292
43016,1169715304
43017,1295310397
43019,1079211433
43020,1104211057
43021,1348713198
43022,1405713930
43023,1350211298
43025,1410013931
43027,1476113256
43029,1129810136
43030,1410714771
43031,1072110397
43032,1127811433
43033,1226412892
43034,1066614747
43035,1105712264
43036,1219710397
43037,1105714107
43038,1143315412
43040,1119310821
43041,1129810821
43042,1129211122
43044,1129812266
43045,1562412544
43046,1477114107
43047,1477115376
43048,1379614057
43049,1477114107
43050,1105712992
43051,1143310721
43052,1143310257
43054,1432114100
43055,1039713795
43056,1405712889
43057,1143311292
43058,1217312758
43059,1129812191
43061,1537014761
43062,1299212889
43063,1177513487
43065,1330311292
43068,1084914869
43069,1219110423
43070,1119312953
43071,1125913244
43072,1104210721
43073,1410714747
43074,1350211292
43075,1405712478
43076,1039710431
43077,1289212478
43079,1188414057
43081,1079213204
43083,1323210792
43084,1348710739
43085,1052911057
43086,1486914113
43087,1127810721
43088,1226611066
43090,1357714100
43091,1082112191
43092,1104212451
43093,1039710599
43094,1172113930
43095,1129214100
43096,1477111298
43097,1105714831
43098,1320414492
43099,1082114492
43100,1483114107
43101,1393011298
43102,1329013930
43103,1530411278
43104,1348711292
43105,1289213264
43106,1489311292
43107,1385110397
43108,1226615624
43109,1289215023
43110,1161812339
43111,1288914747
43112,1069311057
43113,1410714057
43115,1320414747
43116,1289213264
43117,1318411433
43119,1410712191
43120,1295313930
43121,1129815016
43123,1483114057
43125,1127814771
43126,1330313931
43128,1234313487
43129,1490814771
43130,1226612953
43131,1288911259
43132,1226614679
43133,1477114679
43134,1142312266
43135,1295311193
43136,1410714492
43138,1039712953
43139,1129811540
43140,1244114869
43141,1298213830
43142,1323214747
43143,1385113930
43144,1393013198
43145,1393011298
43146,1474714107
43147,1393013029
43148,1129811267
43149,1469610397
43151,1105713931
43152,1198612266
43153,1129812891
43154,1490814771
43157,1080013796
43158,1226411433
43159,1039711697
43160,1530414100
43161,1240212173
43162,1245114100
43163,1169711433
43165,1410714893
43166,1501611433
43167,1295314635
43168,1320415016
43169,1129814814
43170,1393010397
43172,1295310721
43173,1486912266
43174,1410714893
43175,1052911193
43176,1249212173
43177,1105711278
43178,1489312892
43179,1226412892
43180,1105711298
43181,1478314761
43182,1530411292
43183,1161812889
43184,1289213930
43185,1072110821
43186,1129813930
43187,1323212191
43188,1127814057
43189,1039711298
43190,1188414747
43191,1467914893
43192,1490811298
43193,1198612266
43194,1245113487
43195,1069312889
43197,1072113930
43199,1039711433
43200,1410714747
43201,1039712264
43202,1289211638
43203,1405714747
43204,1129211775
43205,1405711884
43206,1477114747
43207,1288911298
43208,1323013930
43209,1295311057
43210,1486915389
43211,1449211057
43212,1245111433
43213,1501614635
43214,1127812953
43215,1410011433
43216,1233911057
43217,1385112266
43218,1226610599
43221,1477110721
43222,1226613930
43223,1161813204
43224,1393011618
43225,1078512264
43226,1099013930
43227,1198613930
43228,1082113204
43229,1486911298
43230,1463511057
43231,1217312758
43232,1143313204
43233,1161811057
43234,1489313891
43235,1143311986
43236,1393012892
43237,1473011057
43238,1323014100
43239,1473011433
43240,1348713303
43241,1029912892
43242,1079214100
43243,1393012892
43244,1393012889
43245,1129212892
43246,1295311057
43247,1402713930
43248,1226413930
43249,1289214679
43250,1383011298
43251,1078111298
43253,1104212889
43254,1127810529
43255,1379510397
43257,1502411618
43259,1349511292
43260,1129212892
43261,1143311042
43262,1393011977
43263,1129213303
43264,1082114307
43265,1474710299
43266,1071314893
43267,1299211057
43268,1219110423
43269,1405711259
43270,1379614057
43271,1490814893
43272,1295412889
43273,1154012892
43274,1125910423
43276,1349511278
43278,1289212266
43279,1125910423
43280,1197711433
43281,1330312266
43282,1105712953
43283,1161813342
43284,1143311537
43285,1348714747
43286,1483111259
43287,1039714747
43288,1501612266
43289,1288914747
43290,1410013495
43291,1043111057
43292,1199610397
43293,1393012884
43295,1288913198
43296,1039713931
43297,1295112266
43298,1476113198
43299,1289212889
43300,1379614747
43301,1039712323
43302,1410811057
43303,1383014747
43304,1106610397
43305,1349513303
43306,1288912478
43307,1448914771
43308,1410714831
43309,1393010721
43311,1467914831
43312,1039713204
43313,1129214869
43314,1163713930
43315,1486913796
43316,1106713930
43317,1379610140
43318,1039713367
43319,1082114107
43320,1474711298
43321,1489313487
43322,1467910693
43323,1323212339
43325,1161812339
43326,1069311057
43327,1483114679
43328,1082110721
43329,1490814107
43330,1129811982
43331,1410711695
43332,1348711898
43333,1591913487
43334,1056111292
43335,1320413930
43336,1289214893
43337,1449212478
43338,1129811433
43339,1477111057
43340,1330313930
43342,1039712264
43344,1393010721
43345,1348714908
43346,1501614100
43347,1538914869
43348,1412212191
43349,1058114100
43350,1288912266
43351,1169714492
43352,1129813930
43353,1379610466
43354,1449211433
43355,1129811049
43356,1467912889
43357,1295310581
43358,1477112982
43359,1288914107
43360,1072111618
43361,1489314679
43362,1143312889
43364,1324413232
43366,1072113930
43368,1188414747
43369,1221711057
43370,1080014771
43371,1289212478
43372,1385111298
43374,1071314679
43375,1467911638
43376,1245111278
43377,1330312264
43378,1105710397
43379,1169712953
43380,1477114492
43381,1129211865
43382,1014012892
43383,1393013495
43384,1143311193
43385,1161815016
43386,1226412266
43387,1126711057
43388,1467914893
43389,1226412339
43390,1541211057
43391,1127813930
43392,1490813930
43393,1529511057
43394,1099414100
43396,1162411057
43397,1161814679
43398,1247812892
43399,1348715304
43400,1393015304
43402,1502713303
43404,1288910397
43405,1105714679
43406,1349511193
43407,1393010408
43408,1474712889
43410,1348711884
43411,1129810821
43412,1405714747
43413,1383012173
43414,1313911057
43415,1059912266
43416,1348714107
43417,1541211278
43418,1069311292
43419,1295313930
43420,1410713487
43421,1562410397
43422,1226414574
43423,1105712217
43424,1289214679
43425,1233912478
43426,1039710792
43427,1477112266
43428,1501613342
43429,1468911292
43430,1072114843
43431,1129211057
43432,1247814771
43433,1119315624
43434,1477112478
43435,1474714831
43436,1383012173
43437,1226414747
43438,1129810721
43441,1474714771
43442,1106614100
43444,1129212264
43445,1298212173
43446,1119315304
43447,1379613232
43448,1052914843
43449,1161813487
43450,1247810693
43452,1323213487
43453,1530414100
43454,1295315096
43456,1289214107
43457,1129812891
43458,1052913204
43459,1467912266
43460,1410713342
43461,1432112478
43462,1039713930
43464,1410711540
43465,1143313204
43466,1348712339
43467,1405712892
43470,1244812266
43471,1405714771
43472,1474712266
43473,1385111259
43474,1348713029
43475,1432111278
43476,1393012953
43477,1463514100
43478,1473011057
43479,1247812889
43480,1144711292
43481,1473013303
43482,1490811292
43484,1217314057
43485,1129215376
43486,1425914761
43487,1129211298
43489,1449211278
43490,1501612264
43491,1320410821
43492,1226411618
43493,1323212191
43494,1537612892
43495,1289215023
43497,1143314679
43499,1410710140
43500,1129810821
43501,1105715323
43502,1449210397
43503,1247813303
43505,1226611973
43506,1387111292
43507,1110914869
43508,1039710792
43510,1393013495
43511,1410012892
43512,1405714869
43513,1474713796
43514,1393011721
43515,1348713930
43516,1295414893
43517,1319814107
43518,1129814524
43521,1484312478
43524,1474714679
43525,1412211057
43526,1289213487
43527,1489314679
43528,1039712191
43529,1219111140
43530,1330311057
43531,1501611057
43532,1477114262
43533,1474712266
43534,1161813930
43535,1289210423
43536,1129214747
43537,1474714107
43538,1430711278
43540,1289210397
43541,1099412266
43542,1039712448
43543,1393010693
43544,1489314679
43545,1483112954
43546,1129214122
43547,1478311292
43548,1217313034
43549,1142311433
43550,1387113930
43551,1457014747
43552,1393012278
43553,1477111292
43554,1348711618
43555,1501611298
43556,1039712339
43557,1467911292
43558,1129813204
43559,1410713198
43560,1393013342
43561,1226610529
43562,1410011193
43563,1393011146
43564,1288911057
43565,1233912953
43566,1039714307
43567,1348512953
43568,1486914252
43569,1410713158
43570,1295310397
43571,1477110397
43572,1393012892
43574,1410711540
43575,1329613204
43576,1226412339
43577,1105714098
43578,1289213930
43579,1486910849
43580,1393013244
43581,1409811057
43583,1039710146
43584,1106611292
43585,1069310423
43586,1302911292
43587,1104212266
43588,1489314869
43589,1490811292
43590,1025714082
43591,1393011278
43592,1410013232
43594,1410713502
43596,1039711618
43597,1105711618
43598,1119315624
43599,1078513930
43600,1295311433
43601,1105713930
43602,1217314679
43603,1393015295
43604,1105711618
43605,1349511298
43606,1467914107
43607,1062714761
43608,1126710397
43609,1474714057
43610,1217314831
43611,1468310397
43612,1039712953
43613,1348710721
43614,1467911298
43615,1226411641
43616,1524911298
43617,1161811042
43618,1387113930
43619,1105710980
43620,1039711481
43621,1294513930
43622,1410015304
43623,1110914869
43624,1449212953
43625,1245111433
43626,1467914683
43627,1161813244
43629,1289212266
43630,1039713930
43631,1289214747
43632,1330313930
43633,1219113851
43634,1389111259
43635,1105714869
43636,1289210397
43637,1320412892
43638,1348713930
43639,1449211433
43640,1474714771
43641,1320412892
43642,1348711267
43643,1129813244
43644,1484211298
43645,1129811986
43647,1247814747
43648,1474713487
43649,1217312982
43650,1105710397
43651,1348715304
43652,1080014831
43653,1042313930
43655,1348713342
43656,1530411618
43658,1105710868
43659,1039711278
43660,1319813930
43661,1410012953
43662,1467911292
43663,1432112478
43664,1289214893
43665,1467910713
43666,1385111292
43667,1129812915
43668,1393014122
43669,1233912264
43670,1410011697
43671,1247810721
43672,1226610781
43673,1477112892
43674,1393011066
43675,1288913495
43676,1226614100
43677,1127812892
43678,1244811298
43679,1410014524
43680,1169710792
43681,1483113487
43682,1129213303
43683,1477113930
43684,1105713931
43687,1162413303
43688,1393014492
43689,1295313931
43691,1129211298
43693,1468311540
43694,1105710874
43695,1059913930
43697,1393011775
43698,1039714492
43699,1393013485
43700,1069310721
43701,1039714193
43702,1039711986
43703,1320412197
43706,1162413303
43707,1079212478
43708,1468911298
43709,1457613930
43710,1126714100
43711,1410010785
43712,1127811697
43713,1393013485
43714,1226615919
43715,1385110397
43718,1039715412
43719,1098011433
43720,1104911298
43721,1295311697
43722,1289211109
43723,1289214107
43724,1226413230
43725,1449212478
43726,1329614100
43727,1014012889
43729,1537013303
43730,1105713244
43731,1072114100
43733,1295412889
43734,1393013487
43735,1348511433
43736,1320412953
43737,1245113930
43738,1348511618
43739,1320410397
43740,1393010397
43741,1405714908
43742,1082115016
43743,1334214107
43744,1072113487
43745,1393014006
43746,1059910397
43747,1039712191
43748,1105711618
43749,1474711884
43750,1247814771
43751,1486912892
43755,1143310785
43756,1474714679
43757,1405713487
43758,1226611618
43759,1393112953
43760,1129815919
43761,1163713930
43762,1020811057
43763,1129213232
43764,1226610747
43765,1198613930
43766,1169712265
43767,1105714100
43768,1119314635
43769,1226613930
43771,1025710397
43772,1348714771
43773,1098011057
43774,1323210423
43775,1448914747
43776,1481410397
43777,1489312892
43779,1320410721
43780,1163814771
43781,1410012397
43782,1474713487
43783,1104210821
43784,1014014107
43785,1226613256
43786,1295310397
43787,1410711540
43789,1330314771
43790,1410713487
43791,1119310397
43792,1289214679
43793,1226610994
43794,1125914107
43795,1105714635
43796,1127813487
43798,1325612266
43799,1348712953
43800,1082114122
43801,1082114027
43802,1289210423
43803,1199513930
43804,1072114122
43806,1348711292
43807,1288912191
43808,1247814771
43809,1069313487
43810,1320413232
43812,1383012758
43813,1483114679
43814,1541211292
43815,1161813495
43816,1448914771
43817,1348713204
43818,1405710620
43821,1288911433
43822,1393013230
43823,1219711433
43824,1233913930
43825,1099412478
43826,1105712266
43827,1039712264
43828,1410011042
43829,1410712954
43830,1042312266
43831,1039711057
43832,1072111278
43833,1410012264
43834,1591910397
43835,1410714683
43836,1419311292
43837,1069312953
43838,1320410821
43839,1295310792
43840,1295315016
43841,1299211057
43842,1288912892
43843,1509613930
43844,1325612266
43845,1198610397
43846,1474712819
43847,1486913796
43848,1129215370
43849,1330312266
43850,1226615304
43851,1330312892
43852,1143312339
43853,1288411278
43854,1379612892
43855,1119314100
43856,1489314908
43857,1127810257
43858,1129810140
43859,1348713796
43860,1129212892
43861,1245112478
43863,1402710721
43864,1474714057
43865,1457613930
43866,1143315304
43868,1192110466
43869,1393011618
43870,1129214908
43871,1393014831
43872,1069314122
43873,1014014107
43874,1348713930
43875,1039714843
43876,1389113232
43877,1042314679
43878,1233914100
43879,1452412953
43880,1474712264
43881,1474713198
43882,1127810693
43883,1129211066
43884,1143311267
43885,1405712892
43886,1323212889
43887,1348712889
43888,1289213830
43889,1463511298
43890,1289214100
43892,1530412191
43893,1486911618
43895,1078514100
43896,1474710299
43897,1129811140
43898,1486915304
43900,1405712892
43902,1143312266
43903,1119314761
43905,1129214794
43906,1486914908
43907,1425214747
43908,1039714122
43909,1226612892
43910,1541211298
43911,1143314747
43912,1474711603
43913,1288910397
43914,1039711433
43915,1500810466
43916,1197713930
43917,1197310397
43918,1227814747
43919,1474711884
43920,1042312266
43921,1319812264
43923,1410712889
43924,1226614730
43925,1393012278
43926,1289214771
43928,1349510821
43929,1112211292
43930,1025714100
43931,1467911292
43932,1247810397
43933,1039711298
43934,1490814107
43935,1074712266
43936,1348714100
43937,1457012889
43938,1069313487
43939,1105711618
43940,1474710849
43941,1319814107
43942,1068514112
43943,1129813204
43944,1474713930
43946,1129211298
43947,1219113158
43948,1072115096
43949,1039714986
43950,1143311057
43951,1079213930
43953,1105711996
43954,1474710397
43955,1039713204
43956,1320413930
43957,1449212953
43958,1098011057
43960,1163812889
43961,1104214771
43962,1143311618
43963,1319815016
43964,1393014730
43965,1288911298
43966,1474712889
43967,1410714747
43968,1348711278
43969,1319810693
43970,1039713930
43971,1073913487
43972,1039710980
43973,1410811057
43974,1289212982
43976,1323213487
43977,1469611433
43978,1474711603
43979,1099013930
43980,1393011775
43981,1104213303
43982,1467914747
43983,1129812278
43984,1393011066
43985,1247810721
43986,1288913796
43987,1477113930
43988,1295111298
43989,1393013244
43990,1169711278
43991,1410010397
43992,1457014747
43994,1226612206
43995,1062013487
43996,1069311259
43997,1393012278
43999,1410015096
44000,1412211618
44001,1289214869
44002,1486914107
44003,1289210140
44005,1105713244
44006,1385115016
44009,1306112266
44010,1289611259
44011,1226413495
44012,1104210693
44013,1014013930
44014,1105713230
44015,1393014321
44017,1449212892
44018,1507011697
44019,1410011298
44020,1410713891
44021,1127811193
44022,1457413930
44023,1226612953
44024,1432112953
44025,1334210397
44026,1052914100
44027,1295310721
44028,1474713930
44029,1119311433
44030,1069314100
44031,1129812173
44032,1106611618
44033,1467914716
44034,1295315096
44035,1105714771
44036,1154012892
44037,1477112892
44038,1161814492
44039,1015712892
44040,1467914893
44042,1383012892
44043,1199611057
44044,1349513303
44045,1405714771
44046,1129815411
44047,1129814027
44048,1014011298
44049,1226411042
44050,1082113930
44051,1387111298
44052,1039715016
44053,1143311612
44054,1288911193
44055,1129812953
44056,1486913796
44057,1039710135
44058,1129810728
44060,1071312892
44061,1195313303
44062,1530414492
44063,1410712173
44064,1069312264
44066,1410011996
44067,1324413487
44068,1402714100
44069,1410014321
44070,1288912478
44071,1114611278
44072,1161811267
44073,1039714685
44076,1288913871
44077,1127813930
44078,1477111298
44079,1105713303
44080,1288912892
44081,1393013871
44082,1295310693
44083,1393011042
44084,1474712266
44085,1082110721
44086,1105710868
44087,1474714831
44088,1104210529
44089,1129811292
44090,1082110397
44091,1289214747
44092,1289214057
44093,1169710423
44094,1410010397
44096,1330311298
44097,1379612954
44098,1393114100
44099,1295312191
44101,1476114843
44102,1072111298
44103,1129814570
44104,1219111259
44105,1042313930
44106,1129815411
44107,1039711298
44108,1129212889
44109,1393012953
44110,1410714893
44111,1100311298
44112,1325612266
44113,1477113891
44114,1039715304
44115,1039711433
44116,1452410397
44117,1410713244
44118,1324412191
44119,1119312953
44120,1143311278
44121,1320411298
44122,1169714025
44123,1106613930
44124,1486911292
44125,1393012884
44126,1501614683
44127,1247813930
44128,1129811140
44129,1393013184
44130,1319811298
44131,1104211057
44132,1244111292
44134,1490811292
44135,1348712129
44137,1082115304
44141,1393013198
44142,1410010792
44143,1227810397
44144,1320413232
44145,1069314100
44146,1161813577
44148,1289214771
44149,1474710721
44150,1410714679
44152,1323211259
44153,1143310721
44154,1039715412
44155,1039715323
44156,1247814771
44157,1220612266
44158,1530414100
44159,1410011298
44160,1039713342
44161,1336011057
44163,1426214869
44164,1530411278
44165,1188414057
44166,1490812889
44167,1349510721
44168,1393011292
44169,1393011057
44170,1289611259
44171,1393011996
44172,1393014122
44173,1105713495
44174,1071313796
44175,1467910397
44176,1129213433
44177,1402712478
44178,1530414100
44179,1288915304
44180,1105713198
44181,1320414100
44182,1467911433
44183,1474711298
44184,1530411278
44185,1039713930
44186,1072113232
44187,1349512953
44188,1410011193
44189,1326414869
44190,1143311977
44191,1477112892
44192,1247813204
44194,1072114635
44195,1082111292
44196,1169712451
44197,1217314771
44199,1537011292
44200,1295313303
44201,1143311697
44202,1043114761
44203,1059911433
44204,1069311697
44206,1463510397
44207,1072111433
44208,1072112953
44209,1289210693
44210,1169711057
44211,1393014952
44213,1468510397
44214,1289210423
44215,1490811618
44216,1483114908
44217,1129810397
44218,1449213487
44219,1320412892
44220,1226613244
44221,1105713795
44223,1467913930
44224,1410714869
44225,1334214635
44226,1129814689
44227,1289214689
44228,1393014107
44229,1393013342
44230,1486911193
44231,1323212892
44232,1319814869
44233,1320412892
44234,1463510821
44235,1410014122
44236,1247814635
44237,1105714092
44238,1198211298
44239,1393012953
44241,1393013230
44242,1393014908
44243,1348711203
44244,1393014771
44247,1481414761
44249,1319814100
44250,1501612953
44251,1474712892
44252,1389114831
44253,1143314524
44254,1393010434
44255,1467911540
44256,1226615370
44257,1501614100
44258,1530410397
44259,1129814193
44260,1348711267
44261,1410713487
44262,1387113487
44263,1410013244
44264,1226412397
44265,1143312197
44266,1474711884
44267,1037211298
44268,1125910279
44269,1288910397
44270,1082110257
44272,1161814771
44273,1161814122
44274,1247810423
44275,1129213796
44276,1410011697
44277,1474714057
44278,1072111057
44281,1330315024
44282,1129213158
44283,1052914100
44284,1226414771
44285,1326412892
44286,1463313487
44287,1129210693
44288,1483112889
44289,1069310397
44291,1449214122
44292,1082114492
44293,1295314122
44296,1474712892
44297,1402710397
44298,1477111278
44299,1071312892
44300,1143314307
44301,1219111278
44302,1247811042
44303,1082110792
44304,1143311298
44305,1445711292
44307,1105710257
44308,1072114100
44309,1129812892
44310,1161811996
44311,1393014492
44312,1052913930
44314,1501611433
44315,1425214747
44316,1014011298
44317,1188414747
44318,1080014107
44319,1486914679
44322,1295314635
44323,1125911278
44324,1039712264
44325,1288914747
44326,1226613158
44327,1410712478
44328,1393010693
44329,1289212889
44330,1467912478
44332,1295314492
44333,1474713851
44334,1069315304
44335,1467911638
44336,1288914004
44337,1127810994
44338,1490812889
44339,1217312982
44340,1161814747
44341,1409211057
44342,1169715016
44344,1348711986
44345,1289214869
44346,1143312884
44347,1169714843
44348,1161812889
44349,1154011292
44350,1039712889
44351,1477111884
44352,1303412173
44353,1240212173
44354,1410013204
44355,1295313232
44356,1233912264
44357,1393011996
44358,1129212953
44359,1432110821
44360,1079213930
44361,1129210994
44362,1072110821
44363,1474713486
44364,1349515016
44365,1483113891
44366,1393012339
44367,1486912156
44368,1129812889
44369,1129215304
44370,1082114679
44371,1169714122
44372,1247810721
44374,1412212889
44375,1163814057
44377,1486914570
44378,1119312953
44379,1530410397
44380,1199511057
44381,1226614100
44383,1129814100
44384,1129214689
44385,1161810721
44386,1474710299
44387,1295310721
44388,1233914635
44389,1129211540
44390,1463512339
44391,1127814122
44392,1129814831
44393,1072113495
44395,1405713930
44396,1336711298
44398,1393015016
44399,1474711298
44400,1217312758
44401,1449211618
44402,1129215096
44403,1393010408
44404,1125913198
44405,1039715024
44406,1295311697
44407,1226411292
44408,1468310397
44409,1393010408
44410,1226614747
44411,1209413930
44413,1320412266
44415,1071314869
44416,1393014307
44417,1389114893
44418,1129810781
44419,1298212173
44420,1039713422
44421,1072114635
44422,1348712892
44423,1319813232
44424,1501610397
44425,1410010397
44426,1039713495
44427,1039711953
44428,1325612266
44429,1342210397
44430,1410714771
44431,1393011540
44432,1410013204
44433,1052911278
44434,1410710821
44435,1425612523
44436,1474710713
44437,1393010721
44438,1129214107
44440,1198614100
44441,1469814107
44442,1289214747
44443,1042312264
44444,1425412478
44445,1197310397
44446,1161812173
44447,1334213930
44448,1324412191
44449,1129213851
44450,1320414492
44451,1143313487
44452,1106614100
44453,1039711278
44454,1105711697
44455,1129810397
44456,1234313487
44457,1080012889
44458,1126711057
44459,1476115370
44460,1129815304
44461,1082110721
44462,1295314321
44463,1072113930
44464,1072110792
44465,1474710299
44466,1509613487
44467,1072112953
44468,1119313232
44469,1129813930
44470,1474711057
44471,1289214487
44472,1062711292
44473,1295414869
44474,1129814771
44475,1219112206
44476,1228011292
44477,1320414107
44478,1221712266
44479,1219715304
44480,1072112889
44481,1295312266
44482,1226610423
44483,1219112206
44484,1410013232
44485,1169713232
44487,1530413487
44488,1164814747
44489,1105713930
44490,1474713796
44491,1169711433
44492,1082110721
44493,1042314107
44494,1078512264
44495,1039715412
44497,1129811618
44498,1289213930
44499,1405714771
44500,1319814771
44501,1467911292
44502,1129213930
44503,1072111292
44504,1245113232
44505,1125915370
44506,1119311057
44507,1379612889
44508,1348614747
44509,1405710713
44510,1052914100
44511,1288914679
44512,1498611618
44513,1059911292
44514,1067611697
44515,1541211298
44516,1412210994
44517,1226613930
44518,1349512478
44519,1393012217
44520,1082110397
44521,1289214570
44522,1127812953
44523,1468310397
44524,1591912892
44525,1129211865
44526,1105711617
44527,1319812953
44528,1288910397
44529,1393011267
44530,1069310397
44531,1104213930
44532,1226414771
44533,1161814908
44534,1129210372
44535,1039713871
44536,1163010299
44538,1348514869
44539,1483115376
44540,1530412191
44541,1072113232
44542,1217312402
44543,1393011292
44544,1114012266
44545,1143314747
44546,1476114783
44548,1129213930
44549,1320411298
44550,1410711292
44551,1226612478
44553,1489314679
44554,1323213871
44555,1289211618
44556,1226411066
44557,1349512191
44558,1412213577
44559,1059911298
44560,1502314107
44562,1483114747
44563,1530411618
44564,1393012892
44565,1226612953
44566,1039713495
44567,1127813487
44568,1105715016
44569,1393112953
44570,1217314831
44572,1039711057
44573,1329614100
44574,1473011298
44575,1289211298
44576,1467414107
44577,1474711884
44578,1474713487
44580,1226612264
44581,1410014307
44582,1385111298
44583,1320413296
44584,1105715624
44585,1105712266
44586,1474713830
44587,1220612266
44588,1129210821
44589,1289611298
44590,1025713232
44591,1530413930
44592,1467914747
44594,1477114262
44595,1079213930
44596,1348714635
44597,1473012953
44598,1109711292
44599,1226612177
44600,1226610279
44601,1039710146
44602,1105713495
44603,1393013487
44605,1105710423
44606,1251911447
44607,1530414843
44608,1320413342
44609,1410013495
44610,1393010821
44611,1393111292
44612,1449211298
44613,1058114100
44614,1393010529
44616,1330314107
44617,1320410732
44618,1129810423
44619,1348711775
44620,1483114679
44621,1325611298
44622,1039711986
44623,1288914831
44626,1457012892
44627,1295313930
44628,1169712191
44629,1082110423
44631,1385110397
44632,1127810154
44633,1039713487
44634,1393011433
44635,1295312266
44637,1299213930
44638,1039711823
44639,1143312397
44640,1477112478
44641,1105710693
44642,1143313930
44644,1393011042
44645,1013611298
44646,1039712451
44647,1039714307
44648,1334212892
44649,1323211066
44650,1477113930
44651,1129211884
44652,1100313930
44655,1129212441
44656,1082114492
44657,1129213204
44658,1039715412
44659,1348712278
44660,1405713796
44661,1129812889
44662,1410010397
44663,1474713796
44664,1039714633
44665,1393011193
44667,1014014107
44668,1410010721
44669,1247814771
44670,1129815376
44671,1046611898
44673,1143312953
44674,1161815016
44675,1295313303
44676,1393014747
44678,1169714122
44679,1449210397
44680,1129815016
44681,1127810397
44683,1289214107
44684,1227814107
44687,1289212173
44688,1129811278
44689,1348711618
44690,1410714747
44691,1541210397
44693,1127810397
44694,1288912892
44695,1412213930
44696,1289211292
44697,1393010268
44698,1483114747
44699,1474711648
44701,1289212266
44702,1039713495
44703,1348714679
44704,1169710821
44705,1330312892
44706,1247813931
44707,1393010431
44708,1072114524
44710,1072114771
44711,1080014771
44712,1039714107
44713,1105711641
44714,1069313487
44717,1509610721
44718,1226612953
44719,1449215304
44720,1336711292
44721,1467912892
44722,1161810721
44723,1412210721
44724,1221713930
44725,1169713198
44726,1393010469
44727,1154012191
44728,1410714057
44729,1226412339
44730,1288914679
44731,1226612953
44732,1289210397
44733,1219713930
44735,1509614492
44736,1226612951
44737,1112211292
44738,1463513342
44739,1039714524
44740,1336011057
44742,1289211292
44743,1027911298
44744,1226414057
44745,1474710821
44746,1169711433
44747,1289214683
44748,1383012173
44749,1330313931
44750,1468314107
44752,1039714696
44753,1537012266
44754,1247812892
44755,1015714771
44756,1393013342
44758,1509613930
44759,1129810849
44760,1039715249
44761,1226611042
44762,1039714683
44763,1288911292
44764,1489310800
44765,1474714107
44766,1161814122
44767,1501614747
44768,1245110397
44769,1169711292
44770,1169712953
44771,1080011259
44772,1288910693
44773,1410712278
44774,1501611618
44775,1412213204
44776,1323211066
44777,1537011292
44778,1486911298
44779,1129813204
44780,1410714689
44781,1052911057
44782,1393013184
44783,1348711884
44784,1104214869
44785,1039710821
44786,1295311259
44787,1143313930
44788,1068513204
44789,1198613204
44791,1039714492
44792,1143313487
44794,1039711042
44795,1289210721
44796,1348711057
44797,1330314492
44798,1039715304
44799,1288912173
44800,1039715016
44801,1295310693
44802,1393012339
44803,1509613204
44804,1477110800
44805,1063113487
44806,1591914761
44808,1349511278
44809,1039714307
44810,1169710821
44811,1169710423
