carrier_route_id,arr_delay_x,arr_delay_y
1072111618UA,16.77226351836304,98.05882352941177
1072111697B6,16.529098920119967,83.1
1072111697DL,7.0710678118654755,84.0
1072111697NK,9.192388155425117,87.5
1072112173HA,23.33452377915607,87.5
1072112191B6,,83.0
1072112264B6,20.506096654409877,94.5
1072112264UA,8.035634920242993,88.71428571428571
1072112266UA,19.723082923316017,94.0
1072112339DL,23.41550158091247,93.57142857142857
1072112339WN,16.50252505931542,107.33333333333333
1072112451B6,15.313392831113553,94.33333333333333
1072112451DL,,115.0
1072112478AA,,77.0
1072112478B6,20.056650537146794,99.53846153846153
1072112478DL,10.77274097209935,85.63636363636364
1072112889B6,14.571661996262929,91.0
1072112889DL,,90.0
1072112889NK,20.98412098071619,102.33333333333333
1072112892AA,14.344956527566675,69.44444444444444
1072112892AS,28.278967449325304,93.2
1072112892B6,18.70294094520966,101.0
1072112892DL,10.816653826391969,107.0
1072112892UA,11.961047891663453,89.66666666666667
1072112892VX,,55.0
1072112953AA,17.794056830807968,88.91304347826087
1072112953B6,15.56336023544343,86.27272727272727
1072112953DL,18.122729742876295,96.33333333333333
1072112954B6,,64.0
1072113198DL,13.114877048604,67.0
1072113198WN,,70.0
1072113204B6,17.0293863659264,82.0
1072113204DL,9.486832980505138,81.0
1072113204NK,22.18858565419016,117.66666666666667
1072113230AA,28.612351645166584,109.0
1072113232WN,16.527865248432104,90.64285714285714
1072113303AA,13.53021310499826,77.66666666666667
1072113342DL,20.074859899884732,86.0
1072113342WN,,95.0
1072113487B6,11.099549540409285,81.2
1072113487DL,9.585026200941094,90.54545454545455
1072113495B6,18.502252115170556,81.66666666666667
1072113577NK,9.899494936611665,88.0
1072113930AA,13.952834082987168,91.95
1072113930B6,16.452134429086314,88.45454545454545
1072113930DL,,69.0
1072113930NK,11.734564329364767,86.2
1072113930UA,18.39197395285109,92.52941176470588
1072113931DL,4.272001872658765,87.25
1072114027B6,23.47480919340276,94.33333333333333
1072114027NK,2.6457513110645907,73.0
1072114057AS,,78.0
1072114057B6,,114.0
1072114100AA,13.287896064395666,85.75
1072114100B6,23.33452377915607,101.0
1072114100DL,11.00504934614612,78.88888888888889
1072114107AA,16.63430190900718,105.2
1072114107B6,24.748737341529164,103.5
1072114122AA,18.556220879622373,94.33333333333333
1072114122B6,13.294182717175476,96.88235294117646
1072114122DL,15.57776192739723,101.0
1072114492B6,14.488912016730982,106.25
1072114492DL,17.286849476846985,96.28571428571429
1072114524B6,17.69046016790917,98.42857142857143
1072114524DL,10.147249216741777,84.83333333333333
1072114576AA,12.278707858185513,93.1
1072114635B6,22.68626603623141,99.33333333333333
1072114635NK,12.55653880122491,83.5
1072114679AS,19.091883092036785,106.5
1072114679B6,20.42873792805942,100.0
1072114685B6,9.018499505645789,81.33333333333333
1072114685DL,,92.0
1072114747AS,10.404326023342406,102.25
1072114747B6,18.35528988239267,91.25
1072114747DL,27.537852736430512,99.66666666666667
1072114771AS,20.207259421636902,108.33333333333333
1072114771B6,12.409673645990853,95.0
1072114771DL,16.263455967290593,102.5
1072114771UA,17.741117573232323,96.85714285714286
1072114843B6,10.059821071967434,95.2
1072114869B6,12.020815280171307,119.5
1072114869DL,11.313708498984761,93.0
1072114986B6,,86.0
1072115016WN,6.363961030678928,130.5
1072115024B6,,102.0
1072115096AA,2.8284271247461903,95.0
1072115096B6,2.0816659994661335,87.66666666666667
1072115304B6,9.899494936611665,100.0
1072115304DL,10.792413561210042,82.14285714285714
1072811298AA,21.172758778338597,92.5
1073110397DL,,85.0
1073211618UA,,134.0
1073211697NK,,105.0
1073212478B6,3.3665016461206907,87.0
1073213204B6,3.055050463303895,83.33333333333333
1073213204NK,4.949747468305833,82.5
1073913487DL,16.824585185574907,82.33333333333333
1074711298AA,8.914407813571612,87.66666666666667
1074712266UA,4.9856938190329,83.5
1075410299AS,1.4142135623730951,90.0
1077914869DL,1.1547005383792526,102.33333333333333
1078110397DL,14.52909965696792,92.4
1078111057AA,7.1949056051255225,85.16666666666667
1078111298AA,8.732992128426059,89.91666666666667
1078112266UA,12.476159082608136,94.63636363636364
1078510397DL,11.701139545645404,96.75
1078511057AA,16.600702796367788,87.75
1078511278AA,24.925890154616344,100.6
1078511433DL,20.79062288629179,84.25
1078511618UA,14.89966442575134,91.0
1078512264UA,15.526475085202971,90.25
1078512478B6,11.458621208504974,88.6
1078512478DL,9.0,71.0
1078512953DL,7.158079018709925,80.28571428571429
1078513930AA,,67.0
1078513930UA,25.25206262202489,109.5
1078514100AA,16.860285607581826,94.46153846153847
1079210397DL,11.587349423689037,87.6
1079210721B6,22.074872593063816,88.4
1079210721DL,21.0,91.0
1079210821WN,15.186251091767916,96.8
1079211057AA,11.278297743897348,102.2
1079211278AA,16.16433463789074,89.57142857142857
1079211292F9,30.405591591021544,93.5
1079211298AA,,99.0
1079211433DL,22.143471573656495,90.0
1079211618UA,12.078969954077836,88.58333333333333
1079211697B6,1.4142135623730951,78.0
1079211697WN,25.774664562964414,106.33333333333333
1079212264UA,9.97914491994847,85.25
1079212478B6,10.759491933482114,79.83333333333333
1079212478DL,10.582161539928547,82.375
1079212889WN,28.396009109262756,99.5
1079212892B6,,73.0
1079212953DL,18.35318189618045,90.375
1079213204F9,,78.0
1079213204WN,24.07338318096934,94.55555555555556
1079213232WN,13.885243966167828,103.4
1079213487DL,13.650396819628845,87.33333333333333
1079213930AA,8.667307668602875,93.3
1079213930UA,14.694937103321958,86.23529411764706
1079214100AA,5.829420456369814,92.375
1079214107WN,8.18535277187245,69.0
1079215304F9,,81.0
1079215304WN,15.69500982265807,92.33333333333333
1080010721B6,2.8284271247461903,71.0
1080011259WN,15.394804318340652,85.0
1080011292UA,10.0,89.0
1080011292WN,6.300793600809346,86.8
1080011298AA,,84.0
1080012478B6,,69.0
1080012889NK,10.016652800877813,92.66666666666667
1080012889WN,6.217448565663143,94.64
1080013232WN,15.800843859321775,102.5
1080013796WN,8.870954885451178,93.54166666666667
1080014057AS,16.742162345408076,81.6
1080014057WN,,98.0
1080014107AA,15.905973720586871,93.0
1080014107WN,18.83051341026361,103.33333333333333
1080014747AS,17.70892601503718,100.16666666666667
1080014771UA,19.371063348151417,100.28571428571429
1080014771WN,14.707141122597555,96.4
1080014831AS,15.417522498767433,95.8
1080014831WN,13.335237959203114,97.85714285714286
1080014869DL,13.693063937629153,92.0
1080014869WN,7.58836829188814,84.25
1080014893WN,15.621369143357555,96.875
1082110140WN,7.7781745930520225,91.5
1082110257WN,17.550576266115232,100.25
1082110397DL,15.46770829825802,88.75
1082110397NK,9.999999999999998,88.0
1082110397WN,16.058257908590942,95.6470588235294
1082110423WN,12.186057606953941,94.0
1082110529WN,12.82575533838066,98.0
1082110599WN,9.192388155425117,86.5
1082110693NK,,98.0
1082110693WN,16.345233759927286,96.5
1082110721B6,7.279732515313012,89.92857142857143
1082110721NK,29.90401310861136,109.75
1082110721WN,24.848684932147677,98.57142857142857
1082110792WN,10.519246429975173,99.63636363636364
1082110994WN,7.918333157931661,82.2
1082111042WN,10.44030650891055,98.0
1082111057AA,16.695587652395574,90.6470588235294
1082111057NK,,136.0
1082111057WN,12.181953866272849,101.0
1082111066WN,14.38997667028785,95.25
1082111193DL,8.717797887081348,97.0
1082111193WN,4.618802153517004,97.66666666666667
1082111259WN,12.729013228753349,94.55555555555556
1082111292NK,6.363961030678928,97.5
1082111292UA,14.184498581197715,93.2
1082111292WN,19.13131864093995,92.41176470588235
1082111298AA,8.621678104251707,95.66666666666667
1082111433DL,10.37854930682924,88.5
1082111433NK,,80.0
1082111433WN,7.937253933193772,89.0
1082111481WN,,127.0
1082111618UA,,74.0
1082111697B6,31.11269837220809,97.0
1082111697NK,19.997618905878817,97.28571428571429
1082111697WN,15.0248999679738,99.04761904761905
1082111986WN,7.371114795831995,104.66666666666667
1082112191WN,9.853933224860011,90.5
1082112266NK,13.285330255586423,84.0
1082112266UA,14.571661996262927,102.66666666666667
1082112339WN,33.94112549695428,103.0
1082112391WN,11.964232409262916,94.85714285714286
1082112451NK,,94.0
1082112451WN,12.474736374731437,90.42857142857143
1082112478AA,8.981462390204987,87.0
1082112478DL,12.777631124072142,83.875
1082112889NK,8.082903768654763,78.33333333333333
1082112889WN,19.191143790821847,87.4
1082112892AS,8.48528137423857,88.0
1082112892NK,16.97056274847714,95.0
1082112892UA,,107.0
1082112892WN,20.155644370746376,101.75
1082113198WN,4.0,95.0
1082113204B6,,79.0
1082113204NK,15.351438586225939,91.5
1082113204WN,17.023350622106157,96.6086956521739
1082113232WN,9.476788686550092,92.14285714285714
1082113244WN,16.263455967290593,90.5
1082113296WN,20.863074009907006,98.125
1082113342WN,6.993193970194299,84.28571428571429
1082113487DL,8.164965809277255,93.0
1082113487NK,,91.0
1082113487WN,8.48528137423857,108.0
1082113495WN,15.80717136829568,87.33333333333333
1082113577NK,8.341662504161466,94.25
1082113796WN,19.519221295943137,85.0
1082113851WN,16.97056274847714,94.0
1082113930AA,17.23783214742669,91.14285714285714
1082113930NK,26.102362600602525,104.66666666666667
1082113930UA,25.645662401271682,96.8
1082113931WN,11.498792207106892,92.0
1082114027WN,19.42874649781067,97.85714285714286
1082114057WN,,108.0
1082114100AA,16.39207125411551,93.2
1082114107AA,15.020620746794973,89.57142857142857
1082114107WN,22.454398232862978,104.0
1082114122WN,6.1334368521284715,89.57142857142857
1082114307WN,13.37303612640358,95.86666666666666
1082114321WN,14.570518178843193,87.4
1082114492DL,4.0,86.0
1082114492NK,3.5355339059327378,110.5
1082114492WN,7.630083998107871,86.72727272727273
1082114576WN,15.817711591756881,107.8
1082114635NK,10.692676621563628,87.66666666666667
1082114635WN,5.449770637375486,95.2
1082114679AS,,89.0
1082114679WN,19.295940851208407,89.5
1082114683WN,18.246004128758347,83.25
1082114685G4,,102.0
1082114730WN,10.730463976122241,91.5
1082114747AS,24.426761280748348,90.0
1082114747NK,2.8284271247461903,103.0
1082114771AS,18.520259177452136,91.0
1082114831WN,4.242640687119285,114.0
1082114843NK,,72.0
1082114843WN,,70.0
1082114869DL,9.01110426085505,91.8
1082114869WN,,96.0
1082115016WN,4.226897995772629,83.33333333333333
1082115304NK,1.4142135623730951,93.0
1082115304WN,10.811318855006327,90.5
1082115624G4,,63.0
1084910466G4,,66.0
1084911292UA,12.391040262539656,98.41666666666667
1084911298AA,,84.0
1084911618UA,16.263455967290593,92.5
1084912892AA,,61.0
1084912892UA,,99.0
1084913487DL,18.45409362251561,83.375
1084913930UA,13.149778198382917,98.25
1084914057AS,17.776388834631177,107.0
1084914747AS,5.32290647422377,88.5
1084914869DL,15.86158074057386,95.61538461538461
1086810397DL,16.52293415048237,98.58823529411765
1086811057AA,12.724350313830993,93.5
1086811278AA,15.983622570499795,90.14285714285714
1086811298AA,22.387496510329154,95.8
1086812264UA,11.979148550710939,94.0
1086812953DL,14.849242404917497,73.5
1086813930UA,18.403803954617644,96.5
1086814100AA,1.4142135623730951,87.0
1087410397DL,9.761440174775146,82.42857142857143
1087411057AA,9.081449623971235,86.54545454545455
1087411433DL,11.060440015358038,77.66666666666667
1087411618UA,,63.0
1087412266UA,3.5,101.25
1087412953AA,4.242640687119285,115.0
1087413930AA,16.456001944579373,87.6
1087413930UA,10.039920318408909,90.6
1087414100AA,8.526429498916883,90.8
1087414635NK,,106.0
1091814869DL,6.658328118479392,87.5
1092610299AS,7.7781745930520225,79.5
1092615991AS,17.67766952966369,95.5
1096713930UA,,103.0
1096714006UA,,88.0
1096715454UA,6.601767440112785,97.25
1098010397DL,14.106342151276813,91.9
1098011057AA,7.195791253552725,88.17647058823529
1098011278AA,24.041630560342615,109.0
1098011298AA,6.291528696058959,81.25
1098011433DL,12.020815280171307,86.5
1098011618UA,,71.0
1098012264UA,20.506096654409877,86.5
1098012953DL,,85.0
1098013930AA,,88.0
1098014761G4,,113.0
1099010397DL,14.237665226823921,88.4
1099011057AA,18.816639818680013,94.71428571428571
1099012264UA,10.538817137927131,84.33333333333333
1099012953AA,17.67766952966369,74.5
1099012953DL,10.606601717798213,83.5
1099013930AA,4.956957592256422,80.0
1099013930UA,14.54590434910574,91.25
1099014100AA,11.086778913041726,103.75
1099410397DL,6.453463112716004,90.13636363636364
1099410693WN,21.548395145191982,114.66666666666667
1099410821WN,11.015141094572206,89.66666666666667
1099411057AA,15.735637709277848,92.11764705882354
1099411259WN,,82.0
1099411278AA,16.760568804985905,91.75
1099411278B6,,95.0
1099411292F9,,107.0
1099411292UA,,102.0
1099411298AA,10.73046397612224,91.85714285714286
1099411433DL,6.300793600809347,93.8
1099411618UA,19.169420092080685,97.66666666666667
1099411697B6,12.020815280171307,110.5
1099412191WN,1.4142135623730951,91.0
1099412264UA,16.30300214033841,102.16666666666667
1099412266UA,13.28533025558642,93.75
1099412478B6,14.618481453283717,89.8
1099412478DL,14.024185458620327,81.7
1099412953AA,20.506096654409877,77.5
1099412953DL,13.513661517851022,93.57142857142857
1099413232WN,16.42237633366269,96.77777777777777
1099413303AA,8.454359258760567,90.14285714285714
1099413930AA,,86.0
1099413930UA,24.90649179096352,100.66666666666667
1099414100AA,9.606545387688243,88.5
1099414100F9,,89.0
1099414122G4,,91.0
1099414747AS,,77.0
1099415016WN,9.192388155425117,79.5
1100310397DL,17.616280348965084,93.66666666666667
1100310466G4,4.58257569495584,80.0
1100311057AA,16.772994167212165,88.66666666666667
1100311292F9,8.48528137423857,97.0
1100311292UA,,107.0
1100311298AA,13.355284960031229,86.18181818181819
1100311433DL,7.712080813644943,82.85714285714286
1100312889G4,,122.0
1100313487DL,24.316204016617764,106.44444444444444
1100313930AA,22.79132388529557,90.22222222222223
1100313930UA,11.399665826346881,99.57142857142857
1101313487DL,12.727922061357855,104.0
1102713930UA,,122.0
1102714761G4,,109.0
1104210397DL,9.480442388348123,92.66666666666667
1104210397WN,10.0,91.0
1104210423F9,,113.0
1104210529DL,15.716233645501712,100.0
1104210693WN,18.512061705045944,100.875
1104210721B6,14.553677329442337,98.14285714285714
1104210721DL,3.5355339059327378,83.5
1104210721NK,0.7071067811865476,94.5
1104210721UA,29.16047553338823,99.33333333333333
1104210821WN,3.4641016151377535,96.0
1104211057AA,15.235922464141558,97.0
1104211278AA,7.3711147958319945,83.33333333333333
1104211278UA,12.647228192468933,86.42857142857143
1104211292F9,,95.0
1104211292UA,10.596495377515826,96.57142857142857
1104211292WN,0.0,81.0
1104211298AA,20.37536639070708,95.6
1104211298NK,,90.0
1104211433DL,18.329003817785104,96.66666666666667
1104211618UA,15.811388300841896,98.0
1104211697B6,17.21433511156714,89.33333333333333
1104211697NK,28.0,105.0
1104211697UA,,89.0
1104212264UA,12.720149283801579,90.42857142857143
1104212266UA,21.37330535547045,91.5
1104212451G4,10.606601717798213,97.5
1104212478AA,7.393691004272944,86.0
1104212478DL,10.047506205640328,78.42857142857143
1104212889F9,7.505553499465133,80.33333333333333
1104212889NK,6.02771377334171,81.33333333333333
1104212889WN,,103.0
1104212892NK,11.135528725660043,81.0
1104212892UA,11.236102527122116,85.25
1104212953AA,25.44001659678005,92.22222222222223
1104212953DL,18.768836691953787,89.5
1104212953UA,7.599342076785332,85.66666666666667
1104213204F9,27.02468007827907,109.33333333333333
1104213204NK,7.274384280931733,99.75
1104213204UA,19.467922333931785,99.5
1104213232WN,8.817596044274197,89.66666666666667
1104213303AA,10.166939887039101,97.16666666666667
1104213342UA,,124.0
1104213342WN,4.242640687119285,83.0
1104213487DL,10.986192633093076,88.125
1104213487F9,,92.0
1104213495NK,,87.0
1104213577NK,,93.0
1104213930AA,21.57903022507141,99.36363636363636
1104213930UA,17.120240406575704,94.05
1104213931G4,,101.0
1104214027F9,,116.0
1104214082G4,13.316656236958785,108.33333333333333
1104214100AA,18.190656942507598,98.3
1104214107F9,2.1213203435596424,79.5
1104214492DL,,125.0
1104214635F9,,102.0
1104214635NK,38.890872965260115,110.5
1104214635UA,,95.0
1104214679F9,,88.0
1104214685G4,,90.0
1104214771UA,10.847426730181986,91.5
1104214869DL,6.363961030678928,81.5
1104215016WN,13.528775915720452,92.55555555555556
1104215304F9,27.825348155953055,94.75
1104215304NK,,80.0
1104911298AA,13.543580450847237,87.5
1104912266UA,12.357184145265458,94.2
1105710135AA,6.148944934663492,91.85714285714286
1105710208AA,7.619995241821357,96.21052631578948
1105710257AA,9.459242714259569,93.75
1105710397AA,13.156357535037712,90.61538461538461
1105710397DL,12.693080229569405,92.71428571428571
1105710423AA,15.56277610196844,95.2
1105710423F9,,104.0
1105710431AA,9.682458365518542,96.0
1105710434AA,11.760102040373628,95.4
1105710529AA,14.35244394027803,98.6470588235294
1105710581AA,,85.0
1105710599AA,7.603826787755084,94.72727272727273
1105710693AA,14.260522430822792,98.1875
1105710693WN,9.17423929634859,95.16666666666667
1105710721AA,18.640330060433605,98.80952380952381
1105710721B6,9.77241014284603,87.0
1105710781AA,,85.0
1105710785AA,14.424096001293996,97.36363636363636
1105710792AA,5.941380311005177,87.6
1105710821AA,11.918997441060219,95.0625
1105710821WN,10.100880049667845,98.55555555555556
1105710868AA,14.77350365540992,92.38461538461539
1105710874AA,17.510436448455096,99.0
1105710980AA,13.42425142478304,94.89473684210526
1105710990AA,9.828762646610137,92.61111111111111
1105710994AA,15.193356944339039,97.86666666666666
1105711003AA,13.178264933847194,91.5
1105711042AA,13.68635000541007,92.23529411764706
1105711066AA,15.884196306634225,94.15384615384616
1105711067AA,,85.0
1105711146AA,12.781279713358563,95.88888888888889
1105711193AA,16.615332198582855,98.54545454545455
